,Unnamed: 0,text,cmp_code,eu_code
1667,1861,und zur Versorgung der Bevölkerung mit hochwertigen Lebensmitteln in unserem Land bei.,703.1,
1668,1862,"We are committed to reality -related education on the subject of ""green professions"" and the resulting appreciation for farmers' services and products.",703.1,
1669,1863,"Before the agricultural policy measures are introduced, it must be checked how they affect the income of the farmers and what ecological benefits they provide.",703.1,
1670,1864,Place family businesses,H,
1671,1865,The agricultural promotion must take into account the services of small and medium -sized family businesses,703.1,
1672,1866,And simplify the court succession.,703.1,
1673,1867,"Agriculture must be de -bureaucraticry,",303,
1674,1868,to relieve the farmers.,703.1,
1675,1869,"Neither German nor EU authorities should interfere in their economy, for example when choosing crop rotation.",401,
1676,1870,"In order to obtain our diverse agricultural structures, we want young farmers better, who manage their agricultural land themselves.",703.1,
1677,1871,We are committed to making it difficult to buy areas by agricultural investors.,703.1,
1678,1872,We want to free agricultural start -ups from the real estate transfer tax.,703.1,
1679,1873,Orient fertilization on the need of the plant,H,
1680,1874,"A sufficient supply of crops with necessary fertilizers is indispensable for plant growth, soil fertility and nutritional safety.",703.1,
1681,1875,"However, the tightened new fertilizer regulation contradicts good agricultural practice and endangers the cultivation of crops with high nitrate requirements, such as:B. potatoes, grain and corn.",703.1,
1682,1876,"The AfD calls for the revision of the fertilizer regulation,",703.1,
1683,1877,The cancellation of the flat -rate reduction of the fertilizer,703.1,
1684,1878,And the precise determination of sources of entry according to the cause principle in compliance with cost effectiveness and proportionality.,703.1,
1685,1879,Establish practice -compliant crop protection:,501,
1686,1880,Effective crop protection according to good professional practice is the basis of all agricultural production.,703.1,
1687,1881,"For our farmers, approval, use and trade of old cultural varieties must be possible,",703.1,
1688,1882,to increase biodiversity for the consumer.,403,
1689,1883,"The proven admission standards with regard to environmental, health and consumer protection must not be neglected or exacerbated.",403,
1690,1884,The professional and scientific benefits and risk assessment of active ingredients as well as the handling of poisonous plants and genetic engineering must adopt independent research institutions.,411,
1691,1885,The Federal Institute for Risk Assessment must be better equipped for this task structurally and in terms of personnel.,411,
1692,1886,"Further develop animal welfare, attitude and transport",H,
1693,1887,The AfD stands for a consistent implementation of the animal welfare laws in the sense of our responsibility for animals as feelings.,501,
1694,1888,We want to promote species -appropriate husbandry systems that are adapted to the animal species in livestock farming,501,
1695,1889,And require the coupling of animal husbandry to the area.,501,
1696,1890,This also means that warehouses and stable systems that improve environmental and animal welfare must be approved within three months and with fewer requirements.,303,
1697,1891,We are also committed to a network of regional slaughterhouses in Germany to make animal transports as short as possible.,501,
1698,1892,The duration of the anesthetic must be guaranteed for the entire battle process - exceptions to this are inadmissible.,501,
1699,1893,"In addition, the AfD requires a restriction of exports of living slaughter animals to countries with known violations of animal welfare.",501,
1700,1894,Animal welfare laws must apply equally to everyone.,501,
1701,1895,"That is why we also reject the trade, application and import of meat from animal tonal slaughter (slaughter).",501,
1702,1896,It is our ethically offered duty to the good of the animals to reduce the live transport of slaughter animals,501,
1703,1897,"And to be suspended in third countries, where demonstrably violates animal protection law.",501,
1704,1898,Improve protection of domestic ecosystems,H,
1705,1899,"In the towing into the tow of worldwide goods traffic, more and more local species are penetrated along the large long -distance traders and, starting from international ports with their large goods handling areas, and disrupt the ecological balance.",501,
1706,1900,"It turns out that non -regional species not only have negative effects on our local nature, but also cause concrete financial and health damage.",501,
